,voice,acc
7989,6.06246,6.04022
7990,6.96502,4.52786
7991,4.45556,5.48427
7992,3.52924,6.62199
7993,4.0659,3.88677
7994,4.40623,2.05772
7995,2.77347,3.6206
7996,1.04281,9.11763
7997,-10.49347,10.9751
7998,-21.55218,10.49427
7999,-36.69793,10.0545
8000,-69.77527,10.71309
8001,,
8002,,
8003,,
8004,,
8005,,
8006,,
8007,,
8008,,
8009,,
8010,,
8011,,
8012,,
8013,,
8014,,
8015,,
8016,,
8017,,
8018,,
8019,,
8020,,
8021,,
8022,,
8023,,
8024,,
8025,,
8026,,
8027,,
8028,,
8029,,
8030,,
8031,,
8032,,
8033,,
8034,,
8035,,
8036,,
8037,,
8038,,
8039,,
8040,,
8041,,
8042,,
8043,,
8044,,
8045,,
8046,,
8047,,
8048,,
8049,,
8050,,
8051,-13.8277,9.37744
8052,6.95726,9.03482
8053,9.02026,10.04747
8054,8.19062,10.36461
8055,7.54869,9.20132
8056,6.74176,9.10791
8057,5.81729,9.46541
8058,-0.9883,10.08098
8059,7.05484,9.50177
8060,8.63996,9.50979
8061,6.48477,7.53198
8062,4.65817,5.96763
8063,6.30641,7.10759
8064,-7.10441,10.2242
8065,4.69928,7.78038
8066,8.55725,9.9836
8067,9.84176,10.32503
8068,6.63824,9.78234
8069,7.11056,10.08613
8070,7.37427,9.58649
8071,2.32167,10.42841
8072,7.85739,9.61133
8073,8.82899,10.76095
8074,7.16536,8.79989
8075,3.68045,6.01786
8076,4.60821,6.49543
8077,3.57729,8.44566
8078,-9.06839,9.53213
8079,5.28942,7.97527
8080,4.7623,9.12463
8081,-16.94709,11.21547
8082,4.32933,7.56706
8083,5.63475,6.66215
8084,6.95775,7.77533
8085,3.56429,7.90365
8086,6.36532,8.54071
8087,6.7036,8.35776
8088,7.17027,8.41937
8089,7.22806,8.16973
8090,6.21203,6.31897
8091,1.16918,8.66264
8092,-15.01892,9.14827
8093,-44.72187,8.14516
8094,,
8095,,
8096,,
8097,,
8098,,
8099,,
8100,,
8101,,
8102,,
8103,,
8104,,
8105,,
8106,,
8107,-3.34895,8.17558
8108,4.56521,7.68037
8109,6.90106,9.95942
8110,2.34239,8.51681
8111,5.37827,7.88302
8112,7.53975,9.52447
8113,4.62384,10.21175
8114,6.50178,10.45732
8115,8.70413,10.31154
8116,8.67199,10.45229
8117,6.39565,8.05029
8118,2.38768,4.84413
8119,5.12606,6.42445
8120,-5.37381,9.6201
8121,5.89477,8.03447
8122,7.25354,9.19363
8123,5.90574,7.50613
8124,4.86233,10.30249
8125,6.87157,10.10919
8126,9.56085,9.95793
8127,2.63781,10.48447
8128,7.11309,9.2023
8129,7.39875,10.3887
8130,9.377,10.79036
8131,4.01479,6.32746
8132,5.59412,6.87621
8133,3.61816,9.04343
8134,-15.01171,8.28463
8135,5.34031,7.14839
8136,1.66665,10.1681
8137,-11.31816,10.44932
8138,5.77871,8.31207
8139,5.92685,7.57618
8140,6.10632,8.24284
8141,0.90728,6.85518
8142,7.34661,8.26158
8143,4.5679,7.669
8144,6.50059,8.1147
8145,6.48857,7.43848
8146,6.13048,7.31398
8147,-4.58866,8.56546
8148,-19.34613,9.41898
8149,-63.63093,7.6041
8150,,
8151,,
8152,-23.42962,8.49064
8153,-5.01877,8.50442
8154,9.67262,8.88423
8155,10.22187,7.39389
8156,3.95296,7.65413
8157,8.55361,8.63679
8158,9.02587,8.60386
8159,-2.00936,9.30258
8160,-0.16453,10.34445
8161,8.91273,9.69984
8162,8.63202,8.77249
8163,4.68277,8.88597
8164,0.15706,11.0576
8165,-22.68088,10.34837
8166,-30.3384,9.29134
8167,4.21876,5.86846
8168,9.27183,5.8871
8169,7.26988,7.77937
8170,8.6959,9.80808
8171,7.26876,8.45797
8172,-0.70399,8.54346
8173,-0.27405,9.97052
8174,6.93536,9.38012
8175,9.28509,9.2383
8176,7.84529,8.98962
8177,8.89326,9.81398
8178,7.1115,9.16904
8179,4.39516,5.32925
8180,4.23745,7.48245
8181,0.84821,9.85938
8182,-18.49097,9.43895
8183,-36.59759,7.64689
8184,,
8185,,
8186,,
8187,,
8188,,
8189,,
8190,,
8191,,
8192,,
8193,,
8194,,
8195,,
8196,,
8197,,
8198,,
8199,,
8200,,
8201,,
8202,,
8203,,
8204,,
8205,,
8206,,
8207,,
8208,,
8209,-6.44353,9.79336
8210,-8.64433,7.26944
8211,6.98523,1.50173
8212,6.17006,6.16768
8213,-25.59514,8.30777
8214,6.40027,3.90613
8215,8.68906,2.659
8216,7.28551,1.96793
8217,6.17439,6.44763
8218,9.84791,4.05859
8219,9.38273,4.75716
8220,9.23684,5.79434
8221,8.81949,5.48441
8222,6.53071,6.49988
8223,-5.0189,9.72094
8224,-8.78018,10.04205
8225,-25.14628,8.07437
8226,4.68028,6.92664
8227,5.32802,7.84847
8228,2.87133,10.45307
8229,4.4157,8.45471
8230,6.21686,8.07022
8231,5.33877,8.33148
8232,-11.34269,8.63192
8233,5.59283,7.85538
8234,5.92076,7.44018
8235,5.80404,8.17007
8236,7.71575,7.83646
8237,6.70205,7.42337
8238,3.29417,7.95566
8239,-20.69608,9.79911
8240,-72.50841,8.31178
8241,,
8242,,
8243,,
8244,,
8245,,
8246,,
8247,,
8248,,
8249,,
8250,,
8251,,
8252,,
8253,,
8254,,
8255,,
8256,,
8257,,
8258,,
8259,,
8260,,
8261,,
8262,,
8263,,
8264,,
8265,,
8266,,
8267,,
8268,,
8269,,
8270,,
8271,,
8272,,
8273,,
8274,-4.10156,11.7549
8275,0.19845,13.01041
8276,-9.00704,11.78556
8277,10.59798,15.33557
8278,11.14582,9.39027
8279,3.34446,10.81888
8280,,
8281,7.07144,12.37917
8282,7.22132,6.72012
8283,8.9637,8.04423
8284,8.40559,9.61682
8285,7.08737,10.28908
8286,8.64076,9.06579
8287,9.58462,9.83221
8288,12.52137,11.84548
8289,10.50894,10.07777
8290,7.76367,9.90125
8291,7.3534,8.44684
8292,9.21789,11.39745
8293,11.64216,8.19318
8294,10.59377,11.73032
8295,6.46936,8.39564
8296,9.93726,12.28203
8297,8.25327,6.25816
8298,6.94296,11.53245
8299,8.13384,8.61926
8300,11.62721,8.64625
8301,10.00614,11.05952
8302,8.96269,10.46292
8303,8.72332,8.02762
8304,8.94531,9.13113
8305,7.7377,11.12958
8306,12.69431,10.48363
8307,7.50911,9.03399
8308,8.88063,7.77575
8309,8.40788,9.04241
8310,7.44865,10.1079
8311,9.89987,11.4154
8312,11.62981,9.41172
8313,11.22037,11.94831
8314,6.57824,7.68078
8315,5.28863,10.87411
8316,0.84534,5.19824
8317,2.93356,8.95207
8318,3.88331,9.10983
8319,5.10736,8.75709
8320,1.13135,6.2703
8321,2.70119,8.8344
8322,4.81521,7.25315
8323,4.7729,10.91718
8324,1.25372,4.21075
8325,1.04792,8.48988
8326,4.59977,8.00977
8327,4.49456,8.77234
8328,1.89657,7.14108
8329,1.354,8.4917
8330,4.8907,9.15919
8331,3.80115,8.15391
8332,5.28165,7.60482
8333,9.8023,8.93929
8334,12.21992,11.95893
8335,9.85557,8.67709
8336,11.73054,12.9982
8337,10.99872,8.3556
8338,11.02199,9.73248
8339,11.11717,9.27744
8340,8.58311,11.57017
8341,8.76652,9.03445
8342,8.79574,6.34578
8343,10.13698,10.45842
8344,14.62968,11.32617
8345,8.36746,8.99805
8346,10.98336,9.57139
8347,12.00551,11.05696
8348,10.55696,12.10816
8349,7.94233,9.45244
8350,9.00056,8.44026
8351,10.36263,11.07481
8352,11.19952,9.64832
8353,9.89193,12.3428
8354,10.3067,9.19069
8355,10.09236,11.72356
8356,9.01281,5.61725
8357,7.80639,11.5629
8358,6.20437,9.78541
8359,8.82899,10.38484
8360,11.92936,10.66255
8361,10.2126,10.00237
8362,3.71635,6.78395
8363,5.63234,7.82498
8364,10.86775,11.19019
8365,10.18613,5.53962
8366,2.57268,4.45947
8367,0.93361,7.87255
8368,4.92265,9.50055
8369,4.60454,9.74911
8370,1.81574,7.43439
8371,1.31811,7.91283
8372,4.8355,8.3272
8373,4.28688,6.43131
8374,1.92761,11.71572
8375,0.97179,4.05603
8376,2.67784,8.74937
8377,4.32833,6.27769
8378,4.44549,10.82364
8379,1.31499,6.50241
8380,3.36963,8.96925
8381,5.32824,7.183
8382,4.80923,9.41209
8383,10.10992,8.18586
8384,9.62901,10.06548
8385,11.95215,11.5074
8386,12.04345,-5.25622
8387,10.67858,8.10442
8388,9.89676,9.48193
8389,7.12826,10.94216
8390,11.2247,10.62642
8391,9.17636,9.9835
8392,8.49261,7.73058
8393,8.15061,11.39395
8394,8.93571,9.18257
8395,8.83963,12.83365
8396,9.50441,8.87353
8397,11.1374,9.997
8398,10.31072,9.24185
8399,6.38157,11.33396
8400,10.56843,9.52045
8401,9.60654,9.10532
8402,6.21342,9.60472
8403,6.61816,9.71952
8404,7.93953,10.24617
8405,13.6949,10.69129
8406,8.27291,9.96535
8407,9.49705,12.70724
8408,6.748,8.68804
8409,11.59934,8.64754
8410,11.28347,10.65025
8411,8.21546,10.16091
8412,7.68558,11.23301
8413,9.12857,8.66362
8414,8.21973,11.20159
8415,9.44409,9.35395
8416,5.59722,10.2419
8417,1.1532,5.4031
8418,2.70168,8.3949
8419,4.32791,9.3742
8420,4.54506,10.98505
8421,1.36939,6.39973
8422,2.30996,8.20171
8423,4.44777,9.11531
8424,3.83447,10.01638
8425,1.31544,4.70718
8426,0.8261,7.75393
8427,4.17778,7.39842
8428,4.50398,9.40626
8429,1.9217,7.28059
8430,1.28369,8.33547
8431,4.92598,8.56677
8432,4.48046,8.03456
8433,4.24128,10.38816
8434,3.2485,7.08419
8435,5.49075,11.40237
8436,9.23937,9.37119
8437,10.64358,14.13856
8438,8.11118,9.36102
8439,13.25487,10.79338
8440,12.70081,9.72541
8441,10.86438,11.02083
8442,9.6135,4.04892
8443,13.27119,9.8919
8444,10.37975,8.77566
8445,9.37805,10.81584
8446,10.27531,9.48609
8447,10.88057,10.00234
8448,9.75352,10.89695
8449,10.08615,11.9337
8450,9.53821,10.23439
8451,7.49715,7.36504
8452,9.50682,11.17517
8453,10.42005,8.89234
8454,11.72426,13.1372
8455,8.96662,7.84461
8456,8.31667,11.72403
8457,6.46368,7.3701
8458,8.03374,10.61474
8459,11.62071,10.22614
8460,7.63505,8.56457
8461,11.82588,10.70025
8462,9.95852,9.89185
8463,10.8788,10.2132
8464,10.13453,9.7662
8465,9.68175,10.58787
8466,7.67909,10.15949
8467,4.18403,6.11903
8468,0.93452,7.7279
8469,4.19244,8.51226
8470,4.99112,9.68037
8471,2.14959,8.18064
8472,1.34198,6.63699
8473,5.22134,9.64365
8474,3.94567,6.40303
8475,2.94437,12.06202
8476,1.00354,4.05295
8477,2.21121,8.41765
8478,4.12471,8.86181
8479,4.90238,10.76013
8480,1.38347,6.58832
8481,2.72989,8.68689
8482,5.26207,7.5375
8483,5.25645,11.06926
8484,6.25099,7.59505
8485,7.98061,9.61912
8486,5.34371,6.05781
8487,5.10147,8.17528
8488,7.687,9.08985
8489,3.76947,14.07123
8490,5.10512,6.95967
8491,4.93732,8.28719
8492,1.20621,9.97768
8493,1.85782,5.29904
8494,3.70347,8.75901
8495,4.78719,6.47635
8496,4.53648,10.48914
8497,4.33873,9.96395
8498,,
8499,,
8500,8.5364,10.40435
8501,2.53193,6.81767
8502,1.92858,7.97105
8503,0.44872,12.77787
8504,0.87304,13.42397
8505,-0.89417,11.88542
8506,,
8507,,
8508,,
8509,,
8510,,
8511,,
8512,,
8513,,
8514,,
8515,,
8516,,
8517,-6.0151,-5.45857
8518,-6.00361,-5.48819
8519,-6.03699,-6.89485
8520,-5.94212,-8.46921
8521,-6.06612,-0.97573
8522,-18.89748,1.15125
8523,-7.79389,3.05482
8524,-5.15356,2.88777
8525,-13.88387,22.9162
8526,-21.78094,24.10218
8527,6.72291,14.19653
8528,13.27274,7.66582
8529,12.5265,8.69683
8530,7.74142,13.06835
8531,-19.05339,24.14736
8532,3.42867,17.43425
8533,13.77909,-3.03424
8534,4.12446,4.6682
8535,8.5856,5.36837
8536,9.44123,5.65957
8537,3.82401,6.79804
8538,14.55424,-2.9495
8539,9.29034,4.71957
8540,9.36565,8.45502
8541,7.89146,5.96511
8542,0.56921,8.1574
8543,11.99406,11.7182
8544,8.56794,9.52074
8545,10.2927,11.40304
8546,13.71374,7.75412
8547,5.97246,9.20038
8548,7.53007,10.97142
8549,10.64019,8.60461
8550,6.08189,8.58441
8551,8.12174,8.34897
8552,2.21852,10.07071
8553,2.23914,11.52839
8554,10.52337,8.30336
8555,5.3115,9.53106
8556,9.63952,7.86376
8557,8.69103,9.26141
8558,6.01927,9.19036
8559,12.3515,8.09283
8560,8.59432,8.82378
8561,5.21332,8.82663
8562,5.88674,9.58643
8563,4.93,8.11229
8564,3.87746,8.60848
8565,5.23022,7.07546
8566,8.37684,8.64301
8567,8.8475,8.15228
8568,12.39201,8.04526
8569,4.83538,5.5331
8570,4.60514,5.24616
8571,5.44177,5.59649
8572,5.62169,5.05379
8573,5.67792,4.55434
8574,5.02098,5.24343
8575,5.29925,4.36743
8576,4.63601,4.57111
8577,7.59403,4.79266
8578,4.56826,5.24057
8579,3.57027,5.03343
8580,6.10221,4.02761
8581,4.75033,5.04209
8582,7.66617,4.67441
8583,5.10089,7.08651
8584,7.27839,5.52801
8585,6.70584,5.02981
8586,5.6135,4.86781
8587,5.214,6.1813
8588,8.92032,7.353
8589,5.39752,5.10292
8590,4.29272,3.1138
8591,8.81995,3.50132
8592,6.78569,5.17974
8593,-3.32587,8.36793
8594,-32.79923,9.6166
8595,8.14308,11.7179
8596,11.95262,10.6745
8597,6.80833,9.32518
8598,11.63895,8.05234
8599,6.80014,10.95446
8600,4.50287,10.88017
8601,12.31982,10.52854
8602,9.42905,7.91613
8603,10.54712,9.93666
8604,7.75713,8.5714
8605,7.06554,8.93216
8606,12.3375,7.64175
8607,5.9443,7.36592
8608,8.18161,8.02883
8609,8.89788,9.3098
8610,7.79797,8.38716
8611,7.60289,7.74557
8612,12.07685,9.10172
8613,12.59698,7.15133
8614,6.26732,6.7152
8615,13.00605,7.33748
8616,4.88629,4.54184
8617,4.47719,5.84668
8618,5.2425,4.13414
8619,5.74924,4.69461
8620,5.68258,5.1838
8621,5.14754,4.91892
8622,5.10972,4.49739
8623,4.17593,4.98416
8624,7.66612,5.53663
8625,7.89755,6.70607
8626,5.01566,5.77998
8627,6.50195,4.27105
8628,5.13333,5.33701
8629,7.51191,5.0057
8630,5.23913,4.64864
8631,8.12994,4.59754
8632,6.95833,4.86172
8633,5.96651,3.49231
8634,6.89788,6.323
8635,7.98419,4.96226
8636,5.99969,2.95517
8637,5.45571,4.71766
8638,1.91565,4.87647
8639,5.86345,1.68068
8640,3.51933,4.41342
8641,5.58775,4.70421
8642,6.45738,4.41176
8643,7.25224,4.68893
8644,7.6995,2.74161
8645,4.67868,3.76255
8646,4.68933,5.57406
8647,6.85066,6.67793
8648,5.73831,9.34109
8649,4.14008,8.48578
8650,5.4406,5.15741
8651,2.13689,8.43438
8652,4.42827,5.69067
8653,4.6659,4.79087
8654,4.81978,3.83333
8655,5.23404,5.22225
8656,5.57506,5.6252
8657,5.6398,4.3643
8658,4.85416,2.47359
8659,5.00282,3.72919
8660,3.73719,4.76787
8661,5.28366,3.75401
8662,4.6619,2.3271
8663,4.72945,2.58789
8664,5.49911,4.21108
8665,5.12985,3.92924
8666,7.27109,4.30395
8667,5.46044,3.24361
8668,5.81045,3.90283
8669,5.27289,4.14178
8670,5.19874,3.85937
8671,8.80317,4.29771
8672,5.0757,4.75684
8673,7.26458,5.36973
8674,6.42868,5.38885
8675,5.25656,6.60265
8676,-50.61743,6.48071
8677,-42.1028,5.1769
8678,-25.22434,3.30749
8679,8.11086,-0.48722
8680,7.10765,-2.01537
8681,7.56448,0.98922
8682,6.85586,-1.29657
8683,5.61071,0.8686
8684,6.22666,0.24348
8685,6.02875,0.03584
8686,4.79885,0.81309
8687,5.8281,-0.02599
8688,4.17477,0.52343
8689,10.80138,-2.76906
8690,-0.94649,-2.39845
8691,-5.81754,-10.22947
8692,-5.98559,-10.4393
8693,-5.98191,-10.49812
8694,-56.50387,5.90375
8695,,
8696,,
8697,,
8698,,
8699,,
8700,,
8701,,
8702,,
8703,,
8704,,
8705,,
8706,,
8707,,
8708,,
8709,,
8710,,
8711,,
8712,,
8713,,
8714,,
8715,,
8716,,
8717,,
8718,,
8719,,
8720,,
8721,,
8722,,
8723,,
8724,,
8725,,
8726,,
8727,,
8728,,
8729,,
8730,,
8731,,
8732,,
8733,,
8734,,
8735,,
8736,,
8737,,
8738,,
8739,,
8740,,
8741,,
8742,,
8743,,
8744,,
8745,,
8746,,
8747,,
8748,,
8749,,
8750,,
8751,,
8752,,
8753,,
8754,,
8755,,
8756,,
8757,,
8758,,
8759,,
8760,,
8761,,
8762,,
8763,,
8764,,
8765,,
8766,,
8767,,
8768,,
8769,,
8770,,
8771,,
8772,,
8773,,
8774,,
8775,,
8776,,
8777,,
8778,,
8779,,
8780,,
8781,,
8782,,
8783,,
8784,,
8785,,
8786,,
8787,,
8788,,
8789,,
8790,,
8791,,
8792,,
8793,,
8794,,
8795,,
8796,,
8797,,
8798,,
8799,,
8800,,
8801,,
8802,,
8803,,
8804,,
8805,,
8806,,
8807,,
8808,,
8809,,
8810,,
8811,,
8812,,
8813,,
8814,,
8815,,
8816,,
8817,,
8818,,
8819,,
8820,,
8821,,
8822,,
8823,,
8824,,
8825,,
8826,,
8827,,
8828,,
8829,,
8830,,
8831,,
8832,,
8833,,
8834,,
8835,,
8836,,
8837,,
8838,,
8839,,
8840,,
8841,,
8842,,
8843,,
8844,,
8845,,
8846,,
8847,,
8848,,
8849,,
8850,,
8851,,
8852,,
8853,,
8854,,
8855,,
8856,,
8857,,
8858,,
8859,,
8860,,
8861,,
8862,,
8863,,
8864,,
8865,,
8866,,
8867,,
8868,,
8869,,
8870,,
8871,,
8872,,
8873,,
8874,,
8875,,
8876,,
8877,,
8878,,
8879,,
8880,,
8881,,
8882,,
8883,,
8884,,
8885,,
8886,,
8887,,
8888,,
8889,,
8890,,
8891,,
8892,,
8893,,
8894,,
8895,,
8896,,
8897,,
8898,,
8899,,
8900,,
8901,,
8902,,
8903,,
8904,,
8905,,
8906,,
8907,,
8908,,
8909,,
8910,,
8911,,
8912,,
8913,,
8914,,
8915,,
8916,,
8917,,
8918,,
8919,,
8920,,
8921,,
8922,,
8923,,
8924,,
8925,,
8926,,
8927,,
8928,,
8929,,
8930,,
8931,,
8932,,
8933,,
8934,,
8935,,
8936,,
8937,,
8938,,
8939,,
8940,,
8941,,
8942,,
8943,,
8944,,
8945,,
8946,,
8947,,
8948,,
8949,,
8950,,
8951,,
8952,,
8953,,
8954,,
8955,,
8956,,
8957,,
8958,,
8959,,
8960,,
8961,,
8962,,
8963,,
8964,,
8965,,
8966,,
8967,,
8968,,
8969,,
8970,,
8971,,
8972,,
8973,,
8974,,
8975,,
8976,,
8977,,
8978,,
8979,,
8980,,
8981,,
8982,,
8983,,
8984,,
8985,,
8986,0.14712,7.20479
8987,0.97616,6.6197
8988,1.46484,5.79768
8989,0.59003,7.59779
8990,0.52208,7.24666
8991,1.74549,8.34122
8992,1.52798,5.14612
8993,1.03967,5.95386
8994,1.52431,6.53775
8995,0.93384,6.55723
8996,1.2382,5.80238
8997,0.38904,5.40682
8998,0.1481,4.79142
8999,0.08275,4.5117
9000,0.60068,7.25189
9001,0.19633,9.06561
9002,-0.27814,10.68225
9003,-7.02212,10.90278
9004,-25.39084,10.75297
9005,-39.49397,10.72284
9006,-52.64179,11.1705
9007,-1.81145,11.04855
9008,0.24056,6.85385
9009,1.58048,7.02403
9010,1.08612,7.80271
9011,0.59838,7.11754
9012,0.42033,8.12278
9013,1.55032,7.27548
9014,2.31079,7.48942
9015,1.3777,7.70845
9016,0.56611,6.08933
9017,0.53533,6.58853
9018,0.60471,6.83632
9019,0.27517,4.89187
9020,0.16255,3.97744
9021,0.81308,6.90926
9022,0.65939,7.70705
9023,0.34752,8.96675
9024,-1.5555,10.91651
9025,-15.20307,11.31241
9026,-27.19292,11.2637
9027,-40.59412,11.45671
9028,-52.92276,11.65779
9029,,
9030,,
9031,,
9032,,
9033,,
9034,,
9035,,
9036,,
9037,,
9038,,
9039,,
9040,,
9041,,
9042,,
9043,,
9044,,
9045,,
9046,,
9047,,
9048,,
9049,,
9050,,
9051,1.01771,6.02875
9052,1.86783,6.46861
9053,1.50181,5.92393
9054,2.22039,8.12253
9055,2.13222,8.97029
9056,1.99408,7.07745
9057,2.82766,7.61913
9058,2.0511,8.17808
9059,2.49378,6.7125
9060,1.59947,7.37853
9061,1.12946,6.46476
9062,0.26742,9.29082
9063,0.06371,7.95889
9064,0.22529,8.28489
9065,0.5101,7.89157
9066,0.01621,9.44822
9067,-9.84601,10.41587
9068,-25.99763,10.78571
9069,-39.13053,11.19479
9070,-53.73002,11.5711
9071,-65.09046,13.2544
9072,,
9073,,
9074,,
9075,,
9076,,
9077,,
9078,,
9079,,
9080,,
9081,,
9082,,
9083,-14.17364,-5.4424
9084,,
9085,,
9086,,
9087,,
9088,,
9089,,
9090,,
9091,7.45204,13.07237
9092,13.63324,7.50749
9093,13.6063,12.82669
9094,11.78846,11.5577
9095,7.20298,12.13643
9096,13.57434,7.61367
9097,8.23598,7.14359
9098,3.41524,11.45443
9099,-22.25461,7.72504
9100,6.10278,7.98125
9101,8.45591,6.3968
9102,11.70098,8.60652
9103,9.71836,8.88512
9104,13.82537,10.48886
9105,12.9744,8.91919
9106,9.97066,11.65028
9107,-9.60501,9.34736
9108,-13.81408,10.18265
9109,9.39069,6.0864
9110,13.05418,11.08282
9111,8.56117,9.8408
9112,6.56606,7.9645
9113,9.38222,8.51882
9114,9.03073,8.235
9115,0.00215,5.24558
9116,-2.40044,7.07048
9117,-4.14144,9.60138
9118,10.57509,7.62589
9119,10.76202,10.75002
9120,7.50544,8.43286
9121,4.89758,10.06143
9122,9.17638,6.57149
9123,11.11423,11.37828
9124,5.54784,9.01901
9125,-5.02165,9.96416
9126,3.52571,9.14158
9127,9.72817,7.04686
9128,1.71474,12.95279
9129,1.64352,13.61758
9130,3.24634,12.88214
9131,2.19628,11.26704
9132,2.34361,12.39261
9133,-10.38042,17.04826
9134,-6.54852,11.21096
9135,1.35184,5.66905
9136,1.36462,9.39751
9137,3.5574,13.2128
9138,3.17218,4.42485
9139,4.97125,12.87857
9140,3.61769,6.85132
9141,3.12215,15.49244
9142,-1.29748,10.54116
9143,-1.96808,12.72707
9144,3.3965,4.81859
9145,3.86886,12.23326
9146,2.48759,11.50354
9147,3.54481,12.50908
9148,4.61417,11.89265
9149,3.91153,9.80923
9150,1.78555,15.4629
9151,-2.93724,7.7359
9152,0.22048,10.61702
9153,0.98229,2.10475
9154,1.9444,10.79138
9155,3.61125,7.13384
9156,4.62873,14.77489
9157,3.52295,7.95518
9158,3.35401,12.91073
9159,-1.45777,13.37332
9160,-5.25324,9.20182
9161,0.43163,6.11795
9162,3.01547,6.16562
9163,13.76599,4.9806
9164,-0.25739,7.49861
9165,16.5053,-32.93404
9166,,
9167,10.18225,11.99812
9168,10.48507,9.097
9169,10.86666,9.80785
9170,11.66082,8.27475
9171,7.74199,9.57348
9172,2.60434,5.96609
9173,4.52598,10.07894
9174,11.24157,6.62279
9175,10.91281,11.56592
9176,6.86472,9.23821
9177,3.94397,8.47835
9178,11.80835,9.56694
9179,11.31365,9.01997
9180,8.36034,10.75719
9181,5.69776,8.01135
9182,10.47603,9.32336
9183,12.38379,8.24069
9184,12.63105,11.70996
9185,12.14641,11.39779
9186,9.34377,10.46681
9187,11.23301,6.90055
9188,8.88098,10.62676
9189,2.98896,7.59613
9190,-19.27912,7.01194
9191,7.67013,6.56216
9192,9.44352,6.76066
9193,5.46654,9.18734
9194,8.54728,7.88159
9195,9.69298,9.15817
9196,11.55288,8.03683
9197,6.45608,9.30652
9198,7.42164,8.92047
9199,-1.41808,9.777
9200,9.81837,5.50512
9201,6.84598,15.05498
9202,1.80999,13.0974
9203,2.60847,9.83076
9204,2.90021,12.16779
9205,1.64488,7.15883
9206,-1.53144,15.48734
9207,-8.30378,11.69333
9208,-2.60393,16.32842
9209,0.40297,4.34096
9210,1.11149,10.11616
9211,0.58712,6.62525
9212,1.57079,10.38085
9213,2.58929,8.25978
9214,1.25176,9.567
9215,-9.7239,12.83963
9216,-20.17143,10.44619
9217,2.3211,6.24102
9218,2.73055,6.69813
9219,0.92016,10.52404
9220,0.87208,5.8705
9221,2.56542,12.01205
9222,2.714,7.88083
9223,2.47113,13.93112
9224,-11.54082,9.69037
9225,-21.17802,12.0125
9226,1.16785,4.73792
9227,0.71214,7.25586
9228,0.26655,9.6178
9229,1.38149,9.17343
9230,2.26919,11.27314
9231,1.69812,6.64018
9232,0.61305,16.7944
9233,-2.16654,9.76742
9234,-14.37597,12.93294
9235,2.45785,7.1201
9236,8.02783,5.52347
9237,8.21145,-16.86613
9238,7.06089,9.81106
9239,8.92818,11.14198
9240,7.92614,11.31855
9241,6.77801,8.68379
9242,3.90407,5.03493
9243,-0.06827,4.1762
9244,-23.06412,4.68287
9245,-42.81179,6.39911
9246,8.53931,7.65071
9247,6.68216,9.80201
9248,8.58764,7.28795
9249,6.62752,7.62286
9250,4.63028,8.55979
9251,-13.76348,6.25118
9252,5.73874,3.36365
9253,5.51,4.28061
9254,7.56408,5.03665
9255,4.32066,5.58063
9256,2.30471,4.77213
9257,1.06529,2.94039
9258,1.47741,4.54081
9259,6.6083,6.39278
9260,11.22773,18.64208
9261,10.71629,-65.40863
9262,3.71778,14.2563
9263,2.53926,11.71593
9264,1.82467,12.43803
9265,1.96619,8.96266
9266,2.96382,11.46506
9267,-2.53321,15.06106
9268,-6.55915,16.28164
9269,0.86675,11.38183
9270,0.31668,4.60119
9271,1.47724,11.30681
9272,0.93523,6.00289
9273,3.45548,12.77376
9274,2.48349,6.72123
9275,0.7604,12.71247
9276,-16.10284,9.85433
9277,-8.03679,12.58081
9278,2.15757,5.50768
9279,3.46036,10.62326
9280,1.60925,9.2022
9281,1.13467,9.65352
9282,2.71185,10.47129
9283,2.34978,9.0354
9284,0.66472,15.09061
9285,-11.19512,7.07379
9286,0.05617,7.4824
9287,0.2579,5.38596
9288,0.19376,9.3714
9289,0.7697,5.56624
9290,3.04263,12.58882
9291,2.74209,7.86433
9292,2.51711,11.64268
9293,-3.15852,13.55261
9294,-7.47542,10.38867
9295,3.05707,9.41889
9296,1.09325,7.62209
9297,0.80211,11.50364
9298,0.5688,6.99895
9299,1.91657,11.3724
9300,2.39907,7.63793
9301,0.79025,15.38206
9302,-6.19859,12.85581
9303,-4.86634,13.55608
9304,0.56618,5.38728
9305,0.40692,8.68711
9306,0.35671,8.51193
9307,1.80802,9.99485
9308,1.95326,9.76465
9309,1.53479,8.23322
9310,0.5978,13.99628
9311,-10.50476,8.18729
9312,1.19347,12.36309
9313,3.81272,5.38107
9314,0.19978,11.7161
9315,2.03515,12.64093
9316,2.20861,11.72611
9317,2.5584,10.94684
9318,3.36516,12.61728
9319,-6.54157,12.40415
9320,-15.9149,7.99638
9321,2.12992,4.21178
9322,1.55711,9.84843
9323,1.10573,11.51509
9324,1.41034,4.79167
9325,2.1917,12.49002
9326,0.98948,5.98517
9327,0.37818,13.77167
9328,-1.52809,9.37685
9329,-9.94949,14.18972
9330,10.08567,10.27098
9331,,
9332,,
9333,,
9334,,
9335,,
9336,,
9337,,
9338,,
9339,,
9340,,
9341,,
9342,,
9343,,
9344,,
9345,,
9346,,
9347,8.02696,9.10963
9348,3.96675,4.1175
9349,6.27917,4.594
9350,2.69932,7.11139
9351,6.62914,4.0041
9352,4.32067,4.29374
9353,8.19916,7.29148
